task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,29,8,face_18,object_01,irrelevant,false_font,center,false_font_06,1,0.850278440517866,0.116,onset,1000,0.116
prp,0,29,9,face_18,object_01,non-target,object,left,object_17,0.5,0.757018581934968,0.466,offset,1100,0.966
prp,0,29,10,face_18,object_01,irrelevant,letter,right,letter_01,1,1.36398276398298,0,onset,1000,0
prp,0,29,11,face_18,object_01,non-target,object,center,object_12,0.5,1.20141498085908,0.232,onset,1000,0.232
prp,0,29,12,face_18,object_01,non-target,face,center,face_08,1.5,1.21758096972941,0,offset,1000,1.5
prp,0,29,13,face_18,object_01,irrelevant,letter,right,letter_12,1.5,0.704088628869453,0,offset,1000,1.5
prp,0,29,14,face_18,object_01,non-target,face,center,face_05,1,1.20871740326999,0.116,offset,1000,1.116
prp,0,29,15,face_18,object_01,irrelevant,false_font,center,false_font_08,1,1.3303883786686,0.466,onset,1100,0.466
prp,0,29,16,face_18,object_01,irrelevant,letter,left,letter_05,1,1.53752291978854,0,onset,1000,0
prp,0,29,17,face_18,object_01,irrelevant,false_font,center,false_font_15,1,1.52222449501003,0.116,onset,1000,0.116
prp,0,29,18,face_18,object_01,non-target,face,center,face_05,1,1.05721251333442,0,offset,1100,1
prp,0,29,19,face_18,object_01,irrelevant,false_font,left,false_font_01,1.5,1.74850994345487,0.466,offset,1100,1.966
prp,0,29,20,face_18,object_01,irrelevant,letter,center,letter_06,1,1.17106071665396,0.232,onset,1000,0.232
prp,0,29,21,face_18,object_01,non-target,face,center,face_08,1,0.911723790009025,0.232,offset,1000,1.232
prp,0,29,22,face_18,object_01,irrelevant,letter,center,letter_08,1.5,1.38734781046983,0,offset,1000,1.5
prp,0,29,23,face_18,object_01,target,object,left,object_01,0.5,0.845941649055009,0.466,onset,1100,0.466
prp,0,29,24,face_18,object_01,irrelevant,false_font,right,false_font_17,0.5,1.14077953158204,0.116,offset,1000,0.616
prp,0,29,25,face_18,object_01,irrelevant,letter,right,letter_04,0.5,1.37530453811962,0.116,offset,1000,0.616
prp,0,29,26,face_18,object_01,non-target,object,right,object_16,1.5,1.20987472461848,0,onset,1100,0
prp,0,29,27,face_18,object_01,target,face,left,face_18,1,1.37819016291927,0.116,onset,1100,0.116
prp,0,29,28,face_18,object_01,non-target,face,center,face_06,1.5,1.69138090490991,0,onset,1000,0
prp,0,29,29,face_18,object_01,non-target,face,left,face_15,0.5,1.47633428022978,0.466,offset,1000,0.966
prp,0,29,30,face_18,object_01,irrelevant,false_font,right,false_font_08,0.5,1.71423686888396,0.232,offset,1000,0.732
prp,0,29,31,face_18,object_01,non-target,object,right,object_09,1.5,1.51593313682064,0.116,offset,1000,1.616
prp,0,29,32,face_18,object_01,non-target,face,center,face_03,1,1.2612429555095,0.116,onset,1000,0.116
prp,0,29,33,face_18,object_01,non-target,object,center,object_11,1.5,1.73310199767925,0.116,offset,1100,1.616
prp,0,29,34,face_18,object_01,irrelevant,false_font,left,false_font_05,0.5,1.95412432188556,0.116,offset,1100,0.616
prp,0,29,35,face_18,object_01,irrelevant,letter,center,letter_14,1.5,0.7468729417782,0.116,offset,1100,1.616
prp,0,29,36,face_18,object_01,irrelevant,false_font,left,false_font_12,1.5,0.856890083563714,0.232,onset,1000,0.232
prp,0,29,37,face_18,object_01,target,face,center,face_18,1.5,0.723563194015805,0.466,offset,1000,1.966
prp,0,30,1,face_02,object_15,irrelevant,false_font,center,false_font_10,1.5,0.88342020220584,0.466,offset,1100,1.966
prp,0,30,2,face_02,object_15,target,face,center,face_02,1.5,1.82989301477261,0.116,offset,1000,1.616
prp,0,30,3,face_02,object_15,non-target,object,right,object_02,1.5,0.85643771967787,0.466,offset,1000,1.966
prp,0,30,4,face_02,object_15,non-target,face,right,face_16,1,1.16842907512559,0,offset,1000,1
prp,0,30,5,face_02,object_15,non-target,face,center,face_06,0.5,1.33436309359363,0.466,onset,1000,0.466
prp,0,30,6,face_02,object_15,irrelevant,letter,center,letter_01,0.5,0.934564779019022,0,onset,1100,0
prp,0,30,7,face_02,object_15,irrelevant,false_font,right,false_font_17,1.5,0.781807658520921,0.466,offset,1000,1.966
prp,0,30,8,face_02,object_15,non-target,face,center,face_08,0.5,1.12032633877919,0.232,onset,1100,0.232
prp,0,30,9,face_02,object_15,non-target,object,center,object_10,0.5,1.83596712914254,0.116,onset,1000,0.116
prp,0,30,10,face_02,object_15,irrelevant,letter,center,letter_15,1,1.58016362306378,0,offset,1100,1
prp,0,30,11,face_02,object_15,irrelevant,letter,center,letter_05,0.5,0.785534825018478,0.466,offset,1100,0.966
prp,0,30,12,face_02,object_15,non-target,face,center,face_12,0.5,1.27822781113707,0.232,offset,1000,0.732
prp,0,30,13,face_02,object_15,non-target,face,right,face_13,0.5,0.797422889808183,0,onset,1100,0
prp,0,30,14,face_02,object_15,non-target,face,center,face_20,1,0.980623101190001,0.232,onset,1000,0.232
prp,0,30,15,face_02,object_15,target,face,right,face_02,0.5,0.837483765745153,0.466,offset,1000,0.966
prp,0,30,16,face_02,object_15,irrelevant,letter,left,letter_09,1,0.873445579884174,0.116,onset,1000,0.116
prp,0,30,17,face_02,object_15,non-target,object,left,object_19,1.5,0.905922928037761,0,onset,1000,0
prp,0,30,18,face_02,object_15,irrelevant,letter,center,letter_07,1.5,1.49548096690999,0.116,onset,1000,0.116
prp,0,30,19,face_02,object_15,irrelevant,letter,center,letter_17,1.5,1.52045603980048,0.116,offset,1000,1.616
prp,0,30,20,face_02,object_15,non-target,face,center,face_09,0.5,1.71759103652981,0,offset,1000,0.5
prp,0,30,21,face_02,object_15,target,face,center,face_02,1.5,1.72984174228997,0.116,onset,1100,0.116
prp,0,30,22,face_02,object_15,non-target,object,center,object_05,1,1.24610964883649,0.466,onset,1100,0.466
prp,0,30,23,face_02,object_15,irrelevant,false_font,right,false_font_16,1,1.10627748080539,0,offset,1000,1
prp,0,30,24,face_02,object_15,irrelevant,letter,center,letter_12,1.5,1.60057629570354,0.116,onset,1100,0.116
prp,0,30,25,face_02,object_15,irrelevant,false_font,right,false_font_08,1,1.10569076974039,0.232,offset,1100,1.232
prp,0,30,26,face_02,object_15,irrelevant,false_font,center,false_font_02,0.5,1.85262215897118,0,offset,1100,0.5
prp,0,30,27,face_02,object_15,irrelevant,letter,right,letter_15,0.5,1.28809061470698,0,offset,1000,0.5
prp,0,30,28,face_02,object_15,irrelevant,false_font,center,false_font_02,1,0.918396536157174,0.466,offset,1100,1.466
prp,0,30,29,face_02,object_15,irrelevant,false_font,center,false_font_03,0.5,1.91630241475094,0,onset,1000,0
prp,0,30,30,face_02,object_15,non-target,object,left,object_10,1.5,1.13062866781994,0,offset,1100,1.5
prp,0,30,31,face_02,object_15,non-target,object,left,object_16,1.5,0.726372237718866,0.232,onset,1100,0.232
prp,0,30,32,face_02,object_15,target,object,center,object_15,0.5,0.846256043081044,0,onset,1100,0
prp,0,30,33,face_02,object_15,non-target,object,center,object_17,1.5,1.80645289514832,0.232,onset,1100,0.232
prp,0,30,34,face_02,object_15,non-target,face,center,face_13,0.5,1.49285818322937,0.116,offset,1000,0.616
prp,0,30,35,face_02,object_15,non-target,object,center,object_09,0.5,0.881579559730537,0.232,onset,1100,0.232
prp,0,30,36,face_02,object_15,irrelevant,letter,right,letter_20,1.5,1.83020422899418,0.116,offset,1000,1.616
prp,0,31,1,letter_18,false_font_10,non-target,false_font,center,false_font_12,0.5,0.977454187406951,0.232,offset,1000,0.732
prp,0,31,2,letter_18,false_font_10,irrelevant,object,center,object_19,0.5,0.97164371511274,0.466,onset,1000,0.466
prp,0,31,3,letter_18,false_font_10,irrelevant,face,left,face_04,1,1.09261087050075,0.116,onset,1100,0.116
prp,0,31,4,letter_18,false_font_10,non-target,letter,center,letter_07,1,1.23314538983822,0.232,offset,1000,1.232
prp,0,31,5,letter_18,false_font_10,irrelevant,face,left,face_12,1,0.826629912918825,0,offset,1100,1
prp,0,31,6,letter_18,false_font_10,irrelevant,object,center,object_18,1.5,1.37172593707057,0.466,offset,1000,1.966
prp,0,31,7,letter_18,false_font_10,non-target,false_font,left,false_font_19,1.5,0.859482753076389,0.232,offset,1100,1.732
prp,0,31,8,letter_18,false_font_10,non-target,false_font,center,false_font_05,1.5,1.9606998963727,0.116,onset,1100,0.116
prp,0,31,9,letter_18,false_font_10,irrelevant,object,right,object_10,0.5,1.83804867295502,0.232,onset,1100,0.232
prp,0,31,10,letter_18,false_font_10,non-target,letter,left,letter_16,1.5,1.16221249212129,0,offset,1100,1.5
prp,0,31,11,letter_18,false_font_10,irrelevant,face,right,face_16,1,1.05401386094603,0.232,offset,1100,1.232
prp,0,31,12,letter_18,false_font_10,non-target,letter,center,letter_19,1.5,1.40236890670444,0.466,onset,1000,0.466
prp,0,31,13,letter_18,false_font_10,irrelevant,face,right,face_12,0.5,1.23265275579017,0,offset,1100,0.5
prp,0,31,14,letter_18,false_font_10,target,letter,center,letter_18,0.5,1.65942329846727,0.266,offset,1100,0.766
prp,0,31,15,letter_18,false_font_10,irrelevant,face,center,face_12,0.5,1.71761420143069,0,onset,1000,0
prp,0,31,16,letter_18,false_font_10,non-target,letter,center,letter_01,1,1.44647050373534,0,onset,1000,0
prp,0,31,17,letter_18,false_font_10,irrelevant,object,center,object_11,0.5,1.41434516090211,0.116,onset,1000,0.116
prp,0,31,18,letter_18,false_font_10,non-target,letter,left,letter_02,1,1.18635476724473,0.116,offset,1100,1.116
prp,0,31,19,letter_18,false_font_10,non-target,letter,center,letter_17,1.5,1.15191775811908,0.116,onset,1100,0.116
prp,0,31,20,letter_18,false_font_10,irrelevant,face,right,face_09,1.5,1.48296915961263,0.466,offset,1000,1.966
prp,0,31,21,letter_18,false_font_10,irrelevant,object,center,object_01,1,1.99136103304931,0,onset,1100,0
prp,0,31,22,letter_18,false_font_10,target,false_font,right,false_font_10,0.5,0.920650809529796,0.266,onset,1100,0.266
prp,0,31,23,letter_18,false_font_10,non-target,false_font,center,false_font_07,1,1.17117883909153,0.116,onset,1000,0.116
prp,0,31,24,letter_18,false_font_10,irrelevant,object,center,object_16,0.5,1.68851552505456,0,offset,1100,0.5
prp,0,31,25,letter_18,false_font_10,non-target,false_font,right,false_font_09,0.5,1.93565526071664,0,offset,1000,0.5
prp,0,31,26,letter_18,false_font_10,irrelevant,object,right,object_04,0.5,1.68003168154698,0,offset,1000,0.5
prp,0,31,27,letter_18,false_font_10,irrelevant,object,center,object_09,1,1.92668532273946,0.116,onset,1000,0.116
prp,0,31,28,letter_18,false_font_10,non-target,letter,center,letter_03,1.5,1.79343093742912,0,onset,1000,0
prp,0,31,29,letter_18,false_font_10,target,letter,center,letter_18,1.5,0.81528660866785,0,offset,1000,1.5
prp,0,31,30,letter_18,false_font_10,target,false_font,center,false_font_10,1,1.8684240890705,0.466,onset,1000,0.466
prp,0,31,31,letter_18,false_font_10,non-target,false_font,right,false_font_12,1,0.704432459240483,0.116,offset,1000,1.116
prp,0,31,32,letter_18,false_font_10,target,letter,center,letter_18,1,1.90600452036846,0,offset,1000,1
prp,0,31,33,letter_18,false_font_10,non-target,letter,left,letter_09,1.5,1.23441885998382,0.232,onset,1100,0.232
prp,0,31,34,letter_18,false_font_10,non-target,letter,left,letter_10,1,1.39528024688541,0.466,offset,1000,1.466
prp,0,31,35,letter_18,false_font_10,irrelevant,object,left,object_09,0.5,1.34389752413674,0.466,offset,1100,0.966
prp,0,31,36,letter_18,false_font_10,irrelevant,face,center,face_10,0.5,0.742205094323141,0.232,onset,1000,0.232
prp,0,31,37,letter_18,false_font_10,non-target,letter,center,letter_15,1.5,1.85284588529201,0.466,onset,1100,0.466
prp,0,32,1,letter_04,false_font_02,non-target,letter,center,letter_14,1,0.945220846991045,0.232,onset,1000,0.232
prp,0,32,2,letter_04,false_font_02,non-target,false_font,right,false_font_10,1.5,0.928180229858182,0.232,onset,1000,0.232
prp,0,32,3,letter_04,false_font_02,irrelevant,object,left,object_18,1.5,1.13032853127933,0.466,offset,1100,1.966
prp,0,32,4,letter_04,false_font_02,irrelevant,face,right,face_04,1,1.68005386282837,0.116,offset,1000,1.116
prp,0,32,5,letter_04,false_font_02,non-target,letter,center,letter_20,1,1.49299635314986,0,onset,1100,0
prp,0,32,6,letter_04,false_font_02,irrelevant,object,center,object_02,1.5,1.9922732691928,0.466,onset,1100,0.466
prp,0,32,7,letter_04,false_font_02,non-target,false_font,left,false_font_05,0.5,0.723225953885599,0.466,offset,1100,0.966
prp,0,32,8,letter_04,false_font_02,target,letter,center,letter_04,1.5,0.764656893640667,0.466,offset,1100,1.966
prp,0,32,9,letter_04,false_font_02,non-target,letter,center,letter_02,1.5,1.85480666878346,0,offset,1100,1.5
prp,0,32,10,letter_04,false_font_02,irrelevant,object,center,object_11,1.5,1.89773813914356,0,onset,1100,0
prp,0,32,11,letter_04,false_font_02,irrelevant,face,right,face_19,1.5,1.43477223353223,0.232,onset,1100,0.232
prp,0,32,12,letter_04,false_font_02,non-target,letter,right,letter_12,0.5,0.892186578748303,0.466,offset,1000,0.966
prp,0,32,13,letter_04,false_font_02,target,false_font,left,false_font_02,1.5,1.31970383004476,0,offset,1000,1.5
prp,0,32,14,letter_04,false_font_02,non-target,letter,center,letter_03,1,1.54649584125403,0.232,offset,1000,1.232
prp,0,32,15,letter_04,false_font_02,non-target,letter,center,letter_18,1,0.841218551060741,0,offset,1000,1
prp,0,32,16,letter_04,false_font_02,irrelevant,object,center,object_18,1.5,1.62394866171558,0.232,onset,1100,0.232
prp,0,32,17,letter_04,false_font_02,non-target,false_font,center,false_font_01,0.5,0.846148856286614,0.466,offset,1000,0.966
prp,0,32,18,letter_04,false_font_02,target,false_font,left,false_font_02,1,1.23626255783275,0,offset,1100,1
prp,0,32,19,letter_04,false_font_02,irrelevant,face,center,face_13,1,1.76933329389045,0.466,onset,1000,0.466
prp,0,32,20,letter_04,false_font_02,non-target,letter,center,letter_15,1,1.80133734056647,0.466,onset,1000,0.466
prp,0,32,21,letter_04,false_font_02,irrelevant,object,center,object_08,1,1.5334939477,0.466,offset,1000,1.466
prp,0,32,22,letter_04,false_font_02,irrelevant,face,center,face_06,1.5,1.44993843672276,0.232,onset,1100,0.232
prp,0,32,23,letter_04,false_font_02,irrelevant,face,center,face_18,1.5,0.817948122904177,0.116,offset,1000,1.616
prp,0,32,24,letter_04,false_font_02,target,letter,center,letter_04,0.5,0.954855344549735,0.116,offset,1000,0.616
prp,0,32,25,letter_04,false_font_02,irrelevant,object,left,object_18,1,0.935310004272439,0.116,offset,1000,1.116
prp,0,32,26,letter_04,false_font_02,non-target,letter,center,letter_14,1.5,1.35198494596891,0,onset,1000,0
prp,0,32,27,letter_04,false_font_02,non-target,letter,left,letter_05,1.5,1.02595657523156,0,onset,1000,0
prp,0,32,28,letter_04,false_font_02,non-target,false_font,left,false_font_12,0.5,1.66500344270126,0.116,onset,1100,0.116
prp,0,32,29,letter_04,false_font_02,non-target,false_font,right,false_font_01,1,1.71516926414064,0.232,offset,1000,1.232
prp,0,32,30,letter_04,false_font_02,irrelevant,face,right,face_18,1.5,0.816812303593173,0.466,offset,1100,1.966
prp,0,32,31,letter_04,false_font_02,non-target,letter,right,letter_18,1,1.97095655804785,0.116,offset,1000,1.116
prp,0,32,32,letter_04,false_font_02,irrelevant,object,center,object_08,0.5,1.80626600498699,0.466,onset,1100,0.466
prp,0,32,33,letter_04,false_font_02,irrelevant,object,left,object_02,0.5,1.58056638876336,0,offset,1000,0.5
prp,0,32,34,letter_04,false_font_02,target,letter,center,letter_04,0.5,1.21731764057661,0.116,onset,1000,0.116
prp,0,32,35,letter_04,false_font_02,target,false_font,center,false_font_02,1,1.10928712575901,0.116,offset,1000,1.116
prp,0,32,36,letter_04,false_font_02,irrelevant,object,center,object_08,1,0.911392724693761,0.466,offset,1100,1.466
prp,0,32,37,letter_04,false_font_02,non-target,letter,right,letter_03,1.5,1.63658252580333,0.232,offset,1100,1.732
prp,0,32,38,letter_04,false_font_02,irrelevant,face,center,face_07,0.5,1.79026013249649,0,onset,1100,0
prp,0,33,1,letter_07,false_font_13,irrelevant,face,right,face_14,1,1.04062854911232,0.116,onset,1000,0.116
prp,0,33,2,letter_07,false_font_13,non-target,false_font,center,false_font_08,0.5,0.821603927234605,0,onset,1100,0
prp,0,33,3,letter_07,false_font_13,non-target,false_font,left,false_font_20,0.5,1.85785009727775,0.232,offset,1000,0.732
prp,0,33,4,letter_07,false_font_13,target,letter,center,letter_07,1,1.19653452365529,0.266,offset,1000,1.266
prp,0,33,5,letter_07,false_font_13,irrelevant,face,left,face_14,1,1.91291573694915,0.116,onset,1000,0.116
prp,0,33,6,letter_07,false_font_13,irrelevant,face,center,face_17,0.5,0.982329878966894,0.466,offset,1000,0.966
prp,0,33,7,letter_07,false_font_13,non-target,letter,right,letter_16,1,1.31178088261303,0.116,offset,1100,1.116
prp,0,33,8,letter_07,false_font_13,irrelevant,object,center,object_12,0.5,0.871825234082951,0.466,onset,1100,0.466
prp,0,33,9,letter_07,false_font_13,irrelevant,object,center,object_09,0.5,0.903974198229598,0.466,offset,1000,0.966
prp,0,33,10,letter_07,false_font_13,irrelevant,face,left,face_07,0.5,1.32517298186104,0,offset,1100,0.5
prp,0,33,11,letter_07,false_font_13,non-target,false_font,center,false_font_06,0.5,1.81463956749181,0.232,onset,1000,0.232
prp,0,33,12,letter_07,false_font_13,non-target,false_font,right,false_font_10,0.5,0.852709392263772,0,onset,1000,0
prp,0,33,13,letter_07,false_font_13,non-target,false_font,left,false_font_04,0.5,1.24287391521692,0.232,onset,1000,0.232
prp,0,33,14,letter_07,false_font_13,target,letter,right,letter_07,0.5,1.65891830694713,0,onset,1000,0
prp,0,33,15,letter_07,false_font_13,irrelevant,face,center,face_12,1,1.08855354269273,0.116,onset,1000,0.116
prp,0,33,16,letter_07,false_font_13,target,false_font,center,false_font_13,1.5,1.40072599916995,0.116,onset,1000,0.116
prp,0,33,17,letter_07,false_font_13,non-target,false_font,right,false_font_04,1.5,1.24375943744081,0,onset,1100,0
prp,0,33,18,letter_07,false_font_13,irrelevant,object,center,object_12,1,1.33856225245284,0.232,onset,1000,0.232
prp,0,33,19,letter_07,false_font_13,irrelevant,face,right,face_05,0.5,0.953730001652505,0.466,onset,1000,0.466
prp,0,33,20,letter_07,false_font_13,non-target,letter,left,letter_06,0.5,1.83686701362097,0.466,offset,1100,0.966
prp,0,33,21,letter_07,false_font_13,non-target,letter,center,letter_18,1.5,0.892267186981404,0,offset,1000,1.5
prp,0,33,22,letter_07,false_font_13,irrelevant,face,right,face_01,1,1.17029585661053,0.466,onset,1100,0.466
prp,0,33,23,letter_07,false_font_13,irrelevant,object,center,object_06,1,1.18016773697517,0.232,onset,1100,0.232
prp,0,33,24,letter_07,false_font_13,irrelevant,face,right,face_01,0.5,1.38719493509268,0.466,offset,1100,0.966
prp,0,33,25,letter_07,false_font_13,non-target,false_font,left,false_font_17,1,0.780190687883789,0.232,offset,1100,1.232
prp,0,33,26,letter_07,false_font_13,non-target,letter,left,letter_18,0.5,0.901721929791136,0,onset,1000,0
prp,0,33,27,letter_07,false_font_13,non-target,letter,left,letter_05,0.5,1.1710823921598,0.116,offset,1100,0.616
prp,0,33,28,letter_07,false_font_13,irrelevant,object,center,object_17,1,1.96185401687991,0.232,onset,1000,0.232
prp,0,33,29,letter_07,false_font_13,irrelevant,face,center,face_12,0.5,1.78295372725959,0.466,onset,1000,0.466
prp,0,33,30,letter_07,false_font_13,non-target,letter,right,letter_01,1,0.731490803785435,0,onset,1100,0
prp,0,33,31,letter_07,false_font_13,irrelevant,face,right,face_10,1,1.4409037119201,0,offset,1000,1
prp,0,33,32,letter_07,false_font_13,non-target,letter,right,letter_09,1.5,1.58227261187498,0.466,onset,1000,0.466
prp,0,33,33,letter_07,false_font_13,non-target,letter,right,letter_09,1,1.0393918153795,0.232,offset,1000,1.232
prp,0,33,34,letter_07,false_font_13,non-target,letter,center,letter_01,1.5,1.70172060989958,0.116,onset,1000,0.116
prp,0,33,35,letter_07,false_font_13,irrelevant,face,left,face_01,0.5,0.799497002510303,0.232,onset,1000,0.232
prp,0,34,1,letter_13,false_font_09,irrelevant,object,left,object_01,0.5,0.857564064355779,0.232,offset,1000,0.732
prp,0,34,2,letter_13,false_font_09,non-target,false_font,center,false_font_17,1.5,1.60025755050705,0.466,onset,1000,0.466
prp,0,34,3,letter_13,false_font_09,target,letter,left,letter_13,1,0.78648118742781,0.266,onset,1100,0.266
prp,0,34,4,letter_13,false_font_09,irrelevant,face,left,face_04,1.5,1.37846783780778,0.466,offset,1100,1.966
prp,0,34,5,letter_13,false_font_09,non-target,letter,center,letter_02,0.5,0.715137206120073,0,onset,1000,0
prp,0,34,6,letter_13,false_font_09,non-target,false_font,right,false_font_07,1,1.46339771231106,0,onset,1000,0
prp,0,34,7,letter_13,false_font_09,irrelevant,object,right,object_20,1,0.724638245199422,0,onset,1100,0
prp,0,34,8,letter_13,false_font_09,non-target,letter,center,letter_08,0.5,1.44068007091677,0.232,onset,1100,0.232
prp,0,34,9,letter_13,false_font_09,non-target,false_font,center,false_font_04,0.5,1.44688539948833,0.232,offset,1000,0.732
prp,0,34,10,letter_13,false_font_09,irrelevant,face,center,face_01,1.5,0.726540919429852,0.232,offset,1000,1.732
prp,0,34,11,letter_13,false_font_09,irrelevant,face,right,face_11,1.5,0.847961165752729,0.232,offset,1000,1.732
prp,0,34,12,letter_13,false_font_09,irrelevant,face,center,face_11,0.5,1.05900876860197,0.232,onset,1100,0.232
prp,0,34,13,letter_13,false_font_09,non-target,letter,left,letter_10,0.5,1.48019510317017,0.232,offset,1000,0.732
prp,0,34,14,letter_13,false_font_09,target,letter,left,letter_13,1.5,1.77632283199588,0,offset,1100,1.5
prp,0,34,15,letter_13,false_font_09,irrelevant,face,right,face_02,1.5,0.803026592524908,0,onset,1100,0
prp,0,34,16,letter_13,false_font_09,irrelevant,object,center,object_02,1.5,0.853747972910539,0.232,onset,1000,0.232
prp,0,34,17,letter_13,false_font_09,non-target,letter,center,letter_05,1.5,1.3905859753809,0.232,offset,1000,1.732
prp,0,34,18,letter_13,false_font_09,non-target,letter,right,letter_03,0.5,1.33770165114256,0,onset,1100,0
prp,0,34,19,letter_13,false_font_09,target,letter,right,letter_13,0.5,1.21380303762213,0.266,offset,1100,0.766
prp,0,34,20,letter_13,false_font_09,irrelevant,object,center,object_07,1.5,1.89792871353405,0.116,onset,1100,0.116
prp,0,34,21,letter_13,false_font_09,irrelevant,object,center,object_15,0.5,0.809239382656338,0.466,offset,1100,0.966
prp,0,34,22,letter_13,false_font_09,non-target,false_font,right,false_font_01,1.5,1.02365445038686,0.116,onset,1100,0.116
prp,0,34,23,letter_13,false_font_09,non-target,false_font,center,false_font_19,1.5,0.750456037142755,0.232,offset,1000,1.732
prp,0,34,24,letter_13,false_font_09,irrelevant,object,left,object_04,1.5,0.762359708155218,0.116,onset,1100,0.116
prp,0,34,25,letter_13,false_font_09,irrelevant,object,center,object_19,1,0.908653027287986,0.232,offset,1100,1.232
prp,0,34,26,letter_13,false_font_09,target,false_font,center,false_font_09,0.5,0.777985853648423,0.266,offset,1000,0.766
prp,0,34,27,letter_13,false_font_09,non-target,letter,center,letter_07,0.5,0.867990719271901,0,onset,1100,0
prp,0,34,28,letter_13,false_font_09,target,false_font,center,false_font_09,1,1.46191904709358,0,offset,1000,1
prp,0,34,29,letter_13,false_font_09,non-target,letter,right,letter_17,1.5,1.11268792252069,0.116,offset,1000,1.616
prp,0,34,30,letter_13,false_font_09,irrelevant,object,center,object_13,1.5,0.906399651584106,0,onset,1000,0
prp,0,34,31,letter_13,false_font_09,non-target,false_font,left,false_font_17,0.5,1.72432054047568,0.116,onset,1000,0.116
prp,0,34,32,letter_13,false_font_09,non-target,letter,center,letter_05,1,0.884850002616204,0,offset,1000,1
prp,0,34,33,letter_13,false_font_09,irrelevant,face,right,face_17,1,0.704682278501008,0.116,offset,1100,1.116
prp,0,34,34,letter_13,false_font_09,irrelevant,face,center,face_08,0.5,0.81815034267197,0.466,onset,1100,0.466
prp,0,34,35,letter_13,false_font_09,irrelevant,object,right,object_10,1.5,0.998333935900624,0.116,offset,1000,1.616
prp,0,34,36,letter_13,false_font_09,target,false_font,center,false_font_09,1,1.04577959151982,0.266,onset,1100,0.266
prp,0,34,37,letter_13,false_font_09,non-target,false_font,left,false_font_20,1,1.41537230279801,0.466,offset,1100,1.466
prp,0,34,38,letter_13,false_font_09,non-target,false_font,center,false_font_06,1.5,1.53358238121967,0,onset,1100,0
prp,0,35,1,face_14,object_20,non-target,object,center,object_19,0.5,0.855345735632382,0.466,onset,1000,0.466
prp,0,35,2,face_14,object_20,irrelevant,letter,right,letter_07,1.5,0.853511899826825,0.116,offset,1100,1.616
prp,0,35,3,face_14,object_20,non-target,face,right,face_11,1,0.780372384260586,0.232,offset,1000,1.232
prp,0,35,4,face_14,object_20,non-target,face,left,face_06,1.5,1.23472917198631,0.232,offset,1000,1.732
prp,0,35,5,face_14,object_20,irrelevant,false_font,left,false_font_03,0.5,0.899217123412337,0.232,offset,1100,0.732
prp,0,35,6,face_14,object_20,non-target,face,left,face_20,1,1.00428227960015,0.116,offset,1000,1.116
prp,0,35,7,face_14,object_20,non-target,object,center,object_19,0.5,1.72402776452585,0,onset,1000,0
prp,0,35,8,face_14,object_20,non-target,object,right,object_08,1.5,0.704556380262001,0.116,onset,1000,0.116
prp,0,35,9,face_14,object_20,target,object,left,object_20,1,0.926200255480441,0.116,offset,1000,1.116
prp,0,35,10,face_14,object_20,non-target,object,center,object_09,1,1.91590201662945,0,offset,1100,1
prp,0,35,11,face_14,object_20,irrelevant,letter,right,letter_11,1,1.44768714178152,0.232,offset,1000,1.232
prp,0,35,12,face_14,object_20,non-target,object,center,object_17,1,1.61890220700727,0,onset,1000,0
prp,0,35,13,face_14,object_20,irrelevant,letter,right,letter_18,1.5,0.748385460237678,0.466,offset,1000,1.966
prp,0,35,14,face_14,object_20,non-target,object,center,object_11,0.5,0.903126820561077,0.466,offset,1000,0.966
prp,0,35,15,face_14,object_20,target,face,right,face_14,0.5,1.50052731674441,0,offset,1000,0.5
prp,0,35,16,face_14,object_20,non-target,object,right,object_07,1,0.765470045406658,0,offset,1000,1
prp,0,35,17,face_14,object_20,irrelevant,letter,right,letter_15,1.5,1.88700323565739,0.232,offset,1100,1.732
prp,0,35,18,face_14,object_20,non-target,object,center,object_06,1.5,1.18449524883774,0.232,onset,1000,0.232
prp,0,35,19,face_14,object_20,irrelevant,false_font,right,false_font_19,0.5,1.40677037534547,0.466,offset,1000,0.966
prp,0,35,20,face_14,object_20,irrelevant,letter,right,letter_02,1,0.725251915540023,0.116,offset,1000,1.116
prp,0,35,21,face_14,object_20,irrelevant,letter,left,letter_14,1.5,1.98341267319633,0,onset,1100,0
prp,0,35,22,face_14,object_20,irrelevant,letter,left,letter_14,1,0.799937906542689,0.116,onset,1100,0.116
prp,0,35,23,face_14,object_20,irrelevant,letter,right,letter_09,1,0.829150663217534,0,offset,1000,1
prp,0,35,24,face_14,object_20,irrelevant,false_font,center,false_font_02,1.5,1.72309268086783,0.466,offset,1000,1.966
prp,0,35,25,face_14,object_20,irrelevant,letter,right,letter_17,1,1.36362438412786,0.466,offset,1000,1.466
prp,0,35,26,face_14,object_20,target,object,right,object_20,1.5,1.43546291771212,0.116,offset,1000,1.616
prp,0,35,27,face_14,object_20,non-target,object,right,object_07,1.5,1.13283388883017,0.232,offset,1000,1.732
prp,0,35,28,face_14,object_20,irrelevant,false_font,center,false_font_01,0.5,1.30016018560275,0,offset,1100,0.5
prp,0,35,29,face_14,object_20,non-target,face,center,face_07,0.5,1.83321083960309,0,onset,1100,0
